country,latitude,longitude,networkDomain,date,users,newUsers,sessions,bounceRate,sessionDuration,YearMonth
United Kingdom,51.8630,-2.4903,Other,2015-02-04,1,1,1,100,0,201502
United Kingdom,51.8642,-2.2382,Other,2014-03-13,1,1,1,100,0,201403
United Kingdom,51.8642,-2.2382,Other,2014-04-17,1,1,1,0,213,201404
United Kingdom,51.8642,-2.2382,Other,2014-10-21,1,1,1,0,108,201410
United Kingdom,51.8642,-2.2382,Other,2015-05-26,4,4,4,100,0,201505
United Kingdom,51.8757,-0.8450,Other,2014-04-18,1,1,2,100,0,201404
United Kingdom,51.8757,-0.8450,Other,2014-04-20,1,0,1,100,0,201404
United Kingdom,51.8787,-0.4200,Other,2015-03-05,1,1,1,0,0,201503
United Kingdom,51.8787,-0.4200,Other,2014-03-20,1,1,1,0,262,201403
United Kingdom,51.8787,-0.4200,Other,2013-10-29,1,1,1,0,9,201310
United Kingdom,51.8801,0.5509,Other,2014-06-19,1,1,1,0,34,201406
United Kingdom,51.8959,0.8919,Other,2014-05-16,1,1,1,100,0,201405
United Kingdom,51.8994,-2.0783,Other,2015-04-14,1,1,1,0,8,201504
United Kingdom,51.8994,-2.0783,Other,2015-01-02,1,1,1,100,0,201501
United Kingdom,51.8996,-1.1536,Other,2014-05-23,1,1,1,100,0,201405
United Kingdom,51.9027,-2.0734,Other,2014-03-06,1,1,1,100,0,201403
United Kingdom,51.9038,-0.1966,Other,2014-04-08,2,2,3,0,235,201404
United Kingdom,51.9038,-0.1966,Other,2014-03-28,1,1,1,100,0,201403
United Kingdom,51.9038,-0.1966,Other,2014-10-23,1,1,1,0,12,201410
United Kingdom,51.9038,-0.1966,Other,2014-04-21,1,1,1,0,47,201404
United Kingdom,51.9038,-0.1966,Other,2014-08-14,1,1,1,100,0,201408
United Kingdom,51.9791,-0.2266,Other,2013-08-04,1,1,1,0,67,201308
United Kingdom,51.9993,-0.9876,Other,2015-04-21,1,1,1,0,54,201504
United Kingdom,52.0022,-0.7501,Other,2015-02-03,2,2,2,100,0,201502
United Kingdom,52.0022,-0.7501,Other,2013-08-21,1,1,1,100,0,201308
United Kingdom,52.0022,-0.7501,Other,2015-01-05,1,1,1,100,0,201501
United Kingdom,52.0406,-0.7594,Other,2013-07-29,1,1,1,0,56,201307
United Kingdom,52.0406,-0.7594,Other,2014-08-11,1,1,1,0,79,201408
United Kingdom,52.0406,-0.7594,Other,2014-03-13,1,1,1,100,0,201403
United Kingdom,52.0406,-0.7594,Other,2014-03-24,1,1,1,0,62,201403
United Kingdom,52.0406,-0.7594,Other,2014-03-25,1,1,1,100,0,201403
United Kingdom,52.0564,-2.7160,Other,2014-09-11,1,1,1,0,860,201409
United Kingdom,52.0564,-2.7160,Other,2014-11-13,1,1,1,100,0,201411
United Kingdom,52.0567,1.1482,Other,2013-12-26,1,1,1,0,26,201312
United Kingdom,52.0567,1.1482,Other,2013-12-30,1,0,1,100,0,201312
United Kingdom,52.0567,1.1482,Other,2014-12-12,1,1,1,0,132,201412
United Kingdom,52.0629,-1.3398,Other,2013-10-14,1,1,1,0,307,201310
United Kingdom,52.0629,-1.3398,Other,2013-10-18,1,1,2,50,115,201310
United Kingdom,52.0629,-1.3398,Other,2013-10-22,1,0,1,0,639,201310
United Kingdom,52.0629,-1.3398,Other,2013-10-29,1,1,2,0,6056,201310
United Kingdom,52.0629,-1.3398,Other,2013-12-20,1,0,1,100,0,201312
United Kingdom,52.0629,-1.3398,Other,2014-03-04,1,0,1,0,384,201403
United Kingdom,52.0629,-1.3398,Other,2014-10-04,1,1,1,100,0,201410
United Kingdom,52.0922,-1.9468,Other,2014-02-12,1,1,1,100,0,201402
United Kingdom,52.1124,-2.3272,Other,2015-01-08,1,1,1,100,0,201501
United Kingdom,52.1152,-0.8282,Other,2014-03-19,1,1,1,100,0,201403
United Kingdom,52.1152,-0.8282,Other,2014-03-21,1,0,1,0,119,201403
United Kingdom,52.1917,-1.7083,Other,2013-11-19,1,1,1,100,0,201311
United Kingdom,52.1917,-1.7083,Other,2014-04-20,1,1,1,0,46,201404
United Kingdom,52.1936,-2.2216,Other,2014-03-30,1,1,1,100,0,201403
United Kingdom,52.1936,-2.2216,Other,2013-07-18,1,1,1,0,56,201307
United Kingdom,52.1936,-2.2216,Other,2015-05-15,1,1,1,0,0,201505
United Kingdom,52.1936,-2.2216,Other,2013-09-25,1,1,1,100,0,201309
United Kingdom,52.1936,-2.2216,Other,2014-08-05,1,1,1,100,0,201408
United Kingdom,52.2053,0.1218,Other,2014-01-13,1,1,1,100,0,201401
United Kingdom,52.2053,0.1218,Other,2015-02-27,1,1,1,0,0,201502
United Kingdom,52.2053,0.1218,Other,2015-03-25,1,1,1,100,0,201503
United Kingdom,52.2053,0.1218,Other,2013-07-09,1,1,1,0,103,201307
United Kingdom,52.2053,0.1218,Other,2013-07-19,1,1,1,0,115,201307
United Kingdom,52.2053,0.1218,Other,2013-07-20,2,2,2,100,0,201307
United Kingdom,52.2053,0.1218,Other,2013-07-23,1,1,1,100,0,201307
United Kingdom,52.2053,0.1218,Other,2013-10-07,1,1,1,100,0,201310
United Kingdom,52.2053,0.1218,Other,2013-10-09,1,1,1,100,0,201310
United Kingdom,52.2053,0.1218,Other,2013-10-23,1,0,1,100,0,201310
United Kingdom,52.2053,0.1218,Other,2013-11-06,1,1,1,0,94,201311
United Kingdom,52.2053,0.1218,Other,2013-11-28,1,1,1,0,45,201311
United Kingdom,52.2053,0.1218,Other,2015-03-13,1,1,1,0,0,201503
United Kingdom,52.2053,0.1218,Other,2015-03-28,1,1,1,0,0,201503
United Kingdom,52.2053,0.1218,Other,2015-06-03,1,1,1,0,0,201506
United Kingdom,52.2053,0.1218,nhs.uk,2013-07-12,1,1,1,100,0,201307
United Kingdom,52.2053,0.1218,nhs.uk,2013-07-23,1,1,1,0,84,201307
United Kingdom,52.2053,0.1218,Other,2013-12-30,1,1,1,0,67,201312
United Kingdom,52.2053,0.1218,Other,2014-04-16,1,1,1,100,0,201404
United Kingdom,52.2053,0.1218,Other,2014-06-08,1,1,1,0,29,201406
United Kingdom,52.2053,0.1218,Other,2014-10-23,1,1,1,100,0,201410
United Kingdom,52.2053,0.1218,Other,2014-09-05,1,1,1,100,0,201409
United Kingdom,52.2053,0.1218,Other,2014-09-09,1,0,1,0,55,201409
United Kingdom,52.2053,0.1218,Other,2014-02-05,1,1,1,0,10,201402
United Kingdom,52.2053,0.1218,Other,2015-03-22,1,1,2,0,145,201503
United Kingdom,52.2137,-0.2886,Other,2013-10-24,1,1,1,0,9,201310
United Kingdom,52.2153,-1.8676,Other,2014-11-23,1,1,1,0,417,201411
United Kingdom,52.2159,1.4881,Other,2015-01-29,1,1,1,0,204,201501
United Kingdom,52.2405,-0.9027,Other,2014-09-24,1,1,1,0,36,201409
United Kingdom,52.2405,-0.9027,Other,2014-03-21,1,0,1,100,0,201403
United Kingdom,52.2405,-0.9027,Other,2014-07-31,1,1,1,0,262,201407
United Kingdom,52.2405,-0.9027,Other,2014-10-09,1,0,1,100,0,201410
United Kingdom,52.2405,-0.9027,Other,2015-01-29,1,1,1,100,0,201501
United Kingdom,52.2405,-0.9027,Other,2015-03-26,1,1,1,0,7,201503
United Kingdom,52.2405,-0.9027,Other,2015-05-22,1,1,1,0,1344,201505
United Kingdom,52.2405,-0.9027,Other,2013-10-28,1,1,1,100,0,201310
United Kingdom,52.2405,-0.9027,Other,2014-03-03,1,1,1,100,0,201403
United Kingdom,52.2405,-0.9027,Other,2014-04-27,1,1,1,100,0,201404
United Kingdom,52.2405,-0.9027,Other,2014-05-22,1,1,1,0,1662,201405
United Kingdom,52.2405,-0.9027,Other,2015-01-13,1,1,1,100,0,201501
United Kingdom,52.2405,-0.9027,Other,2015-02-02,1,1,1,100,0,201502
United Kingdom,52.2405,-0.9027,Other,2015-05-20,1,1,1,0,0,201505
United Kingdom,52.2405,-0.9027,Other,2014-07-16,1,1,1,100,0,201407
United Kingdom,52.2405,-0.9027,nhs.uk,2013-06-25,5,3,5,20,144,201306
United Kingdom,52.2405,-0.9027,nhs.uk,2013-06-26,2,1,4,25,9268,201306
United Kingdom,52.2405,-0.9027,nhs.uk,2013-06-27,8,4,11,9.090909090909092,4313,201306
United Kingdom,52.2405,-0.9027,nhs.uk,2013-06-28,10,5,14,21.428571428571427,3435,201306
United Kingdom,52.2405,-0.9027,nhs.uk,2013-07-01,2,0,2,50,57,201307
United Kingdom,52.2405,-0.9027,nhs.uk,2013-07-02,2,0,2,100,0,201307
United Kingdom,52.2405,-0.9027,nhs.uk,2014-08-15,1,1,1,0,191,201408
United Kingdom,52.2405,-0.9027,nhs.uk,2014-08-21,1,1,1,0,6,201408
United Kingdom,52.2405,-0.9027,nhs.uk,2014-09-22,1,1,2,0,1919,201409
United Kingdom,52.2405,-0.9027,nhs.uk,2014-10-08,1,1,1,0,402,201410
United Kingdom,52.2405,-0.9027,nhs.uk,2014-10-09,2,1,2,50,28,201410
United Kingdom,52.2405,-0.9027,nhs.uk,2014-10-13,1,1,1,100,0,201410
United Kingdom,52.2405,-0.9027,nhs.uk,2014-11-10,1,1,1,0,55,201411
United Kingdom,52.2405,-0.9027,nhs.uk,2014-11-19,1,0,1,0,34,201411
United Kingdom,52.2405,-0.9027,nhs.uk,2015-03-05,1,0,1,100,0,201503
United Kingdom,52.2405,-0.9027,nhs.uk,2015-03-06,1,0,1,0,7,201503
United Kingdom,52.2405,-0.9027,nhs.uk,2015-03-09,1,0,1,0,4,201503
United Kingdom,52.2405,-0.9027,nhs.uk,2015-03-17,1,1,1,0,0,201503
United Kingdom,52.2405,-0.9027,Other,2014-12-17,1,1,1,0,76,201412
United Kingdom,52.2405,-0.9027,Other,2014-03-04,1,1,1,100,0,201403
United Kingdom,52.2405,-0.9027,Other,2014-03-07,1,1,1,100,0,201403
United Kingdom,52.2405,-0.9027,Other,2015-05-11,1,1,1,0,0,201505
United Kingdom,52.2405,-0.9027,Other,2014-05-15,1,1,1,0,252,201405
United Kingdom,52.2449,0.4080,Other,2014-03-24,1,1,1,0,21,201403
United Kingdom,52.2575,-1.1649,Other,2014-02-13,1,0,1,100,0,201402
United Kingdom,52.2823,-1.5849,Other,2013-10-08,1,1,1,0,114,201310
United Kingdom,52.2852,-1.5201,Other,2013-10-30,1,1,1,100,0,201310
United Kingdom,52.2891,-0.6004,Other,2014-03-18,1,1,2,50,229,201403
United Kingdom,52.3024,-0.6940,Other,2014-11-25,1,1,1,0,33,201411
United Kingdom,52.3090,-1.9409,Other,2014-06-26,1,1,1,100,0,201406
United Kingdom,52.3090,-1.9409,Other,2014-11-09,1,1,1,100,0,201411
United Kingdom,52.3315,-0.1826,Other,2014-08-09,1,1,1,100,0,201408
United Kingdom,52.3352,0.3375,Other,2013-11-17,1,1,1,0,1404,201311
United Kingdom,52.3356,-2.0619,Other,2015-01-31,1,1,1,100,0,201501
United Kingdom,52.3678,-2.7139,Other,2014-04-18,1,1,1,100,0,201404
United Kingdom,52.3709,-1.2650,Other,2015-03-10,1,1,1,0,0,201503
United Kingdom,52.3709,-1.2650,Other,2015-02-02,1,1,1,100,0,201502
United Kingdom,52.3946,-0.5359,Other,2013-08-06,1,1,1,0,14,201308
United Kingdom,52.3946,-0.5359,Other,2014-10-16,1,1,1,0,1457,201410
United Kingdom,52.3963,-0.7302,Other,2015-04-01,1,1,1,0,6,201504
United Kingdom,52.3963,-0.7302,Other,2014-01-07,1,1,1,0,41,201401
United Kingdom,52.3963,-0.7302,Other,2014-07-12,1,1,1,100,0,201407
United Kingdom,52.3963,-0.7302,Other,2015-03-25,1,1,1,0,0,201503
United Kingdom,52.4068,-1.5197,Other,2013-09-23,1,1,1,0,15,201309
United Kingdom,52.4068,-1.5197,Other,2013-10-02,1,1,1,100,0,201310
United Kingdom,52.4068,-1.5197,Other,2013-10-10,1,1,1,0,219,201310
United Kingdom,52.4068,-1.5197,Other,2014-01-07,1,1,1,0,49,201401
United Kingdom,52.4068,-1.5197,Other,2014-02-28,1,1,1,0,59,201402
United Kingdom,52.4068,-1.5197,nhs.uk,2014-12-19,1,1,1,100,0,201412
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-15,184,133,188,45.21276595744681,9424,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-16,144,111,150,40.666666666666664,511.1753061566851,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-17,17,12,17,35.294117647058826,4493,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-18,11,9,12,41.66666666666667,1141,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-19,64,41,67,40.298507462686565,5431,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-20,40,24,40,37.5,4656,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-21,21,9,22,45.45454545454545,1589,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-22,11,5,15,26.666666666666668,3212,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-23,10,5,12,33.33333333333333,900,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-24,2,1,2,100,0,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-25,2,1,2,50,82,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-26,11,4,17,17.647058823529413,5945,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-27,17,10,18,16.666666666666664,5410,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-28,30,11,30,40,6216,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-29,7,3,10,20,2481,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-30,8,3,9,55.55555555555556,1032,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-01-31,1,0,1,0,251,201501
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-02,15,10,18,44.44444444444444,1732,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-03,11,4,11,18.181818181818183,2521,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-04,15,7,17,23.52941176470588,6240,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-05,14,6,21,28.57142857142857,5739,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-06,11,8,18,11.11111111111111,5290,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-07,2,2,2,0,1938,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-08,1,0,1,0,1222,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-09,16,8,25,24,6033,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-10,8,6,10,10,27,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-11,9,4,9,0,1477,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-12,6,2,10,0,3145,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-13,8,4,10,30,2157,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-14,1,0,1,0,4,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-15,1,1,1,0,67,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-16,12,6,16,0,4359,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-17,10,2,15,0,3030,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-18,11,4,12,0,2946,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-19,12,1,15,0,198,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-20,8,6,9,0,104,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-23,8,3,10,0,2167,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-24,30,20,34,0,511.1753061566851,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-25,28,15,35,2.857142857142857,6655,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-26,314,231,323,0.6191950464396285,511.1753061566851,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-27,133,105,136,0,7381,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-02-28,13,7,13,0,944,201502
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-01,16,11,16,0,1794,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-02,71,44,77,1.2987012987012987,511.1753061566851,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-03,36,28,37,0,2395,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-24,1,1,1,0,1,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-25,6,1,7,0,252,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-03-26,5,2,5,0,22,201503
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-08,13,4,17,0,1931,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-09,8,2,9,0,4023,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-10,9,2,10,0,1793,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-12,1,1,1,0,28,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-13,13,3,18,5.555555555555555,5803,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-14,9,3,11,0,1148,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-15,20,8,22,0,2118,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-16,18,4,23,0,511.1753061566851,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-17,17,7,22,0,7759,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-19,1,0,1,0,0,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-20,19,9,21,0,3878,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-21,27,11,32,0,8697,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-22,14,2,21,0,6379,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-23,44,26,50,0,5669,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-24,17,9,20,0,293,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-25,1,1,1,0,28,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-26,3,2,3,0,14,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-27,18,8,19,0,3636,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-04-28,15,11,16,6.25,1332,201504
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-03,1,1,1,0,48,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-04,1,0,1,0,6,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-05,12,5,15,0,6659,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-06,12,2,14,0,2361,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-07,14,8,17,0,2869,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-08,8,4,10,0,2169,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-09,1,0,1,0,0,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-10,1,1,1,0,173,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-11,17,3,23,0,9622,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-12,17,9,21,4.761904761904762,7434,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-13,14,7,16,0,2829,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-15,1,0,1,0,8,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-16,17,14,17,5.88235294117647,1094,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-17,11,6,11,0,979,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-18,93,66,93,3.225806451612903,7883,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-19,64,55,64,0,3454,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-20,26,17,30,0,2694,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-21,11,9,12,0,377,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-22,14,9,15,26.666666666666668,1826,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-23,2,2,2,0,85,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-24,2,0,2,0,1,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-25,1,0,1,0,64,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-26,18,12,18,0,1056,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-27,23,15,26,3.8461538461538463,1390,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-28,10,3,16,0,6315,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-05-29,9,5,13,0,2249,201505
United Kingdom,52.4068,-1.5197,nhs.uk,2015-06-01,19,15,23,0,2749,201506
United Kingdom,52.4068,-1.5197,nhs.uk,2015-06-02,14,4,16,0,2266,201506
United Kingdom,52.4068,-1.5197,nhs.uk,2015-06-04,1,1,1,0,0,201506
United Kingdom,52.4068,-1.5197,Other,2014-03-06,1,1,1,0,83,201403
United Kingdom,52.4068,-1.5197,Other,2014-03-13,1,1,1,0,29,201403
United Kingdom,52.4068,-1.5197,Other,2015-03-12,1,1,1,0,3,201503
United Kingdom,52.4068,-1.5197,Other,2015-06-01,1,1,1,0,0,201506
United Kingdom,52.4068,-1.5197,Other,2014-01-06,1,1,1,100,0,201401
United Kingdom,52.4068,-1.5197,Other,2014-01-13,1,1,1,100,0,201401
United Kingdom,52.4068,-1.5197,Other,2014-03-19,1,1,1,0,73,201403
United Kingdom,52.4068,-1.5197,Other,2014-04-05,1,1,1,0,101,201404
United Kingdom,52.4068,-1.5197,Other,2015-05-06,1,1,1,0,15,201505
United Kingdom,52.4068,-1.5197,Other,2014-04-08,1,0,1,0,530,201404
United Kingdom,52.4068,-1.5197,Other,2014-04-15,1,1,1,100,0,201404
United Kingdom,52.4068,-1.5197,Other,2014-05-19,1,1,1,100,0,201405
United Kingdom,52.4068,-1.5197,Other,2014-06-11,1,1,1,0,201,201406
United Kingdom,52.4068,-1.5197,Other,2014-11-21,1,1,1,0,8,201411
United Kingdom,52.4068,-1.5197,Other,2013-07-15,1,1,1,0,513,201307
United Kingdom,52.4068,-1.5197,Other,2014-10-09,1,1,1,0,222,201410
United Kingdom,52.4118,-1.7776,nhs.uk,2013-06-25,1,0,1,100,0,201306
United Kingdom,52.4118,-1.7776,nhs.uk,2013-06-26,2,1,2,100,0,201306
United Kingdom,52.4118,-1.7776,nhs.uk,2013-07-05,1,1,1,0,125,201307
United Kingdom,52.4118,-1.7776,nhs.uk,2013-07-26,1,1,1,0,7,201307
United Kingdom,52.4118,-1.7776,nhs.uk,2013-07-29,1,1,1,0,31,201307
United Kingdom,52.4118,-1.7776,nhs.uk,2013-08-07,2,2,2,50,176,201308
United Kingdom,52.4118,-1.7776,nhs.uk,2013-08-09,1,0,1,0,13,201308
United Kingdom,52.4118,-1.7776,nhs.uk,2013-10-07,1,0,1,0,2,201310
United Kingdom,52.4118,-1.7776,nhs.uk,2014-05-01,1,0,1,0,35,201405
United Kingdom,52.4118,-1.7776,nhs.uk,2014-05-07,1,0,1,0,15,201405
United Kingdom,52.4118,-1.7776,Other,2014-02-25,1,1,1,100,0,201402
United Kingdom,52.4139,0.5219,Other,2013-07-18,1,1,1,0,1112,201307
United Kingdom,52.4139,0.5219,Other,2014-02-25,1,1,1,100,0,201402
United Kingdom,52.4498,-2.0505,Other,2013-11-20,1,1,1,100,0,201311
United Kingdom,52.4498,-2.0505,Other,2014-09-25,1,1,1,0,64,201409
United Kingdom,52.4498,-2.0505,Other,2013-10-10,4,4,4,0,1230,201310
United Kingdom,52.4498,-2.0505,Other,2013-11-18,1,1,1,0,15,201311
United Kingdom,52.4498,-2.0505,Other,2013-11-25,1,1,1,0,64,201311
United Kingdom,52.4498,-2.0505,Other,2013-12-18,1,0,1,0,10,201312
United Kingdom,52.4498,-2.0505,Other,2014-01-14,1,0,1,100,0,201401
United Kingdom,52.4498,-2.0505,Other,2014-01-23,1,1,1,0,44,201401
United Kingdom,52.4498,-2.0505,Other,2014-02-24,1,0,1,100,0,201402
United Kingdom,52.4498,-2.0505,Other,2014-02-28,1,1,2,50,114,201402
United Kingdom,52.4498,-2.0505,Other,2014-03-24,1,1,1,0,297,201403
United Kingdom,52.4498,-2.0505,Other,2014-04-30,1,1,1,100,0,201404
United Kingdom,52.4498,-2.0505,Other,2014-06-04,1,1,1,0,284,201406
United Kingdom,52.4498,-2.0505,Other,2014-07-05,1,1,1,100,0,201407
United Kingdom,52.4498,-2.0505,Other,2014-05-22,1,1,1,100,0,201405
United Kingdom,52.4569,-2.1487,Other,2015-02-09,1,1,1,0,0,201502
United Kingdom,52.4758,-0.9215,Other,2014-04-22,1,1,1,100,0,201404
United Kingdom,52.4862,-1.8904,Other,2013-12-27,1,1,1,100,0,201312
United Kingdom,52.4862,-1.8904,Other,2014-02-22,1,1,1,100,0,201402
United Kingdom,52.4862,-1.8904,Other,2015-04-01,1,1,1,0,0,201504
United Kingdom,52.4862,-1.8904,Other,2015-04-10,1,1,1,0,0,201504
United Kingdom,52.4862,-1.8904,Other,2014-10-16,1,1,1,100,0,201410
United Kingdom,52.4862,-1.8904,Other,2015-01-26,1,1,1,0,45,201501
United Kingdom,52.4862,-1.8904,Other,2013-09-12,1,1,1,100,0,201309
United Kingdom,52.4862,-1.8904,Other,2014-02-18,1,1,1,100,0,201402
United Kingdom,52.4862,-1.8904,Other,2015-02-10,1,1,1,0,23,201502
United Kingdom,52.4862,-1.8904,Other,2015-03-26,1,1,2,0,1,201503
United Kingdom,52.4862,-1.8904,Other,2014-09-23,1,1,1,100,0,201409
United Kingdom,52.4862,-1.8904,Other,2014-04-27,1,1,1,0,40,201404
United Kingdom,52.4862,-1.8904,Other,2015-01-31,1,1,1,100,0,201501
United Kingdom,52.4862,-1.8904,Other,2015-02-04,1,1,1,0,42,201502
United Kingdom,52.4862,-1.8904,Other,2013-07-25,1,1,1,0,76,201307
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-03,1,0,1,0,668,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-07,3,0,4,25,1044,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-10,5,3,6,33.33333333333333,1276,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-13,1,0,1,0,158,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-14,1,0,1,0,6,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-20,2,0,2,0,5307,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-21,1,0,4,0,401,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-22,1,0,1,0,5,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-05-30,1,0,1,0,55,201305
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-07,3,3,3,33.33333333333333,890,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-10,5,4,7,28.57142857142857,6869,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-11,3,2,4,25,1320,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-12,5,3,6,16.666666666666664,2076,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-13,6,2,7,14.285714285714285,456,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-14,1,1,2,50,149,201306
United Kingdom,52.4862,-1.8904,nhs.uk,2013-06-15,1,0,1,0,4,201306
